region,slope,ndvi.index.l,ndvi.index.u
N,0.00167277807228862,0.880460943183938,0.729420004852277
N,0.00167902656611702,0.884378292784976,0.727546490958789
N,0.00168171496086877,0.883342192305072,0.726715702955477
N,0.00166494887111272,0.878729044327515,0.728783787904654
N,0.00166783497995793,0.88194247184236,0.730927722877583
N,0.00166450128302138,0.885722476804156,0.731113436750027
N,0.00166977746674008,0.880953947241325,0.730388386481179
N,0.00169783685410692,0.882373944189088,0.728503799323366
N,0.00168036124267774,0.887006388015484,0.729467348515185
N,0.00168063769780848,0.881425830729661,0.728951312621022
N,0.00165500340118146,0.885354697659584,0.729983262171669
N,0.00170443171039508,0.883495784799782,0.7265684826116
N,0.00168025810666612,0.885193656746104,0.73127559146921
N,0.00167177874502558,0.883492669070314,0.729554620734985
N,0.00168882918773582,0.883366302589451,0.727781231323216
N,0.00166286227196228,0.884579661798688,0.731086759714286
N,0.0016606250365753,0.882746189981356,0.72959310354853
N,0.00167841304725286,0.882576585497534,0.729406951104888
N,0.00166020230380434,0.879191771719506,0.730393779276801
N,0.0016861821028476,0.87743815228779,0.727214062303328
N,0.00168559922401726,0.885419715788644,0.727637112091045
N,0.00166620065659796,0.882322125007097,0.730737858628069
N,0.00167677362975498,0.877769085946381,0.729287090597641
N,0.00169089144681562,0.881001994266309,0.726657241799802
N,0.00166382290433012,0.887829483464554,0.729725089762777
N,0.00168059175458295,0.87859906305399,0.72924564356624
N,0.0016590989437896,0.878259694771799,0.729818521001253
N,0.00168702244232444,0.880244336927014,0.728906173344807
N,0.00167589531445396,0.88053594598761,0.728763932951135
N,0.00167096491194264,0.883960100324173,0.728331934203326
N,0.00167734299713054,0.883415073642336,0.728820858239311
N,0.00167395000159949,0.87979467198692,0.728575122696588
N,0.00167762493854529,0.882388232377896,0.729115953555113
N,0.00165598757416147,0.880214546867211,0.730569539351496
N,0.00170578670277725,0.881476814129657,0.727115073480379
N,0.00167646037149335,0.879141494902558,0.72852253379432
N,0.00165224117787924,0.881064547028759,0.729760139019907
N,0.00168738421584126,0.882246152063918,0.727441901530096
N,0.00168229322292623,0.881602783629124,0.728449739414525
N,0.00166739946836623,0.884254594268737,0.728465187615583
N,0.00168205096110002,0.880920911419858,0.727692027248287
N,0.00165181914867881,0.881668698336694,0.729558236387293
N,0.00167342747567895,0.880195356992774,0.728466860149078
N,0.00170688847403857,0.881522308603959,0.724883423739336
N,0.0016847510817239,0.882946204167387,0.727995170994398
N,0.00168752514101688,0.883484943408138,0.726885112193484
N,0.00167407555933261,0.882593636205089,0.729526179438678
N,0.00165628856507636,0.880644522936877,0.729472816334773
N,0.00167905579968941,0.882593503300532,0.729469582135944
N,0.00166742963248616,0.883113498543513,0.730424052536849
N,0.00166406096165808,0.878075584260195,0.728159303751968
N,0.00168635438151873,0.884337613290409,0.727499665073484
N,0.00166339175708572,0.883753907966193,0.729773099461334
N,0.00169138635113781,0.883713573433573,0.727730382986021
N,0.00165916735143617,0.881652951495735,0.729637058525432
N,0.00166545776782195,0.880129635723482,0.72865465356593
N,0.00167940074422962,0.884914252547605,0.72835617312781
N,0.00165316497081585,0.883434430498949,0.731284921761458
N,0.00166467341128942,0.880739103128318,0.72942855314097
N,0.00168006667371751,0.881086845936523,0.7291078920918
N,0.0016780481459365,0.878514086497571,0.728596565439046
N,0.00167518819688143,0.884514618415494,0.728288897746811
N,0.00167490596189752,0.877036015369224,0.729977985859598
N,0.00165938882178672,0.884523049351053,0.729482256323506
N,0.00169730897673686,0.891600110610269,0.727041630548826
N,0.00164440796085811,0.881820859246646,0.729848249689506
N,0.00164960929828827,0.883201043819111,0.729788923840312
N,0.00169779461743518,0.8816204305921,0.726516606969043
N,0.00165935594239956,0.883259903054819,0.73118858603258
N,0.00167977797885154,0.883951204786457,0.728653575097931
N,0.00167123025448625,0.878897933801127,0.727385213673132
N,0.00170288877957073,0.884944611411159,0.727006188223877
N,0.00168095439407727,0.877186109540637,0.727542491493987
N,0.00168455283753772,0.884380911197188,0.72670611469133
N,0.00166555489557515,0.879505656490013,0.728928205202705
N,0.00166044452300316,0.878164921068096,0.730270448826293
N,0.00167747801993268,0.885978162610963,0.728069252865469
N,0.00165883887167934,0.878926964779065,0.729187037968906
N,0.00167624907669224,0.885216996616794,0.73019504517048
N,0.00168909912879426,0.88279298619479,0.72798535861941
N,0.00169802628940442,0.879425679511502,0.726036279844055
N,0.00168606243273114,0.88238463097629,0.728530010183177
N,0.00166508633630697,0.888113391599639,0.729944893702644
N,0.00167359785781173,0.882336840315203,0.7295031918212
N,0.00166518247430849,0.885834743083748,0.73003749749116
N,0.00167955330943909,0.880277590976733,0.727556040276367
N,0.00167312343169406,0.88175332652761,0.728535655962629
N,0.00165933265490139,0.882741277472176,0.72960961077847
N,0.00168972043264902,0.882664804179896,0.72722473911706
N,0.00169519302183306,0.881103365507554,0.727133359634339
N,0.00167567689614868,0.884719635353616,0.728742924666496
N,0.00168230558194979,0.882260840793362,0.728470645471421
N,0.00166343237501512,0.883407015054028,0.73022954439499
N,0.00167518509700899,0.882380716269593,0.729567805158238
N,0.00164947575647695,0.879684063052743,0.729699856964752
N,0.00169622924474999,0.883084399982669,0.72789799740569
N,0.00168131288184754,0.880729302779226,0.728628450987594
N,0.00169147643688816,0.889435249944633,0.726965365395163
N,0.00167317127738074,0.880981048418016,0.729511210960686
N,0.00168214695310828,0.880035934167153,0.726334122566881
N,0.00167062041188221,0.882369931960027,0.729317426275392
N,0.00165821667072384,0.880557556901142,0.731197367298019
N,0.00166720222022045,0.882122278615409,0.729289592995833
N,0.00166356480499958,0.879777344848725,0.729619563243
N,0.0016700041169723,0.885710815471038,0.729476081387094
N,0.00166350001511624,0.87820736778244,0.729299076374328
N,0.00169577581595182,0.88678375845113,0.727954400575552
N,0.00165297407335979,0.878323535307701,0.730683596528689
N,0.00167852710391119,0.878345309346756,0.728199644888505
N,0.00168515183775022,0.884105472927667,0.728602327982392
N,0.00167133579232522,0.88613871682756,0.728913898477788
N,0.00168713438609875,0.880454252311516,0.726961596149329
N,0.00167648247692867,0.883126589266295,0.72990459774419
N,0.00167682194643233,0.881706618681195,0.728223981658689
N,0.00166881746822749,0.882797814220239,0.729692415898305
N,0.00167957689613544,0.881164425559629,0.728380828032065
N,0.00167972523426073,0.882005731607926,0.728167052733423
N,0.0016637151255363,0.879830791376928,0.730751942235125
N,0.00168044360513142,0.886733984010294,0.727688135811601
N,0.00168107594892121,0.886401726734195,0.727634662605634
N,0.00166110417053658,0.882348690614339,0.731066941890432
N,0.00168524691806854,0.882020253893566,0.728368407740939
N,0.00167929506485041,0.882933943396196,0.728477076823596
N,0.00167339726448665,0.885994963677031,0.730313647236677
N,0.00167537572977112,0.884725696004837,0.728304130106543
N,0.00167466874998113,0.881979977517929,0.728553401055274
N,0.0016729904255255,0.877956198575558,0.728011755207725
N,0.00165964935295781,0.88179167904327,0.730659280335759
N,0.00167751447289714,0.879441689395841,0.727989124693429
N,0.0017019673168665,0.883869693695027,0.725666251955555
N,0.00165225957713442,0.877717475312279,0.730908121213818
N,0.00166100023945774,0.880616959849417,0.730281354172313
N,0.00165685984780475,0.87693841363574,0.727116863566012
N,0.00168404313700249,0.881230230441247,0.727713386935112
N,0.00165918107650478,0.880615789333171,0.731207452456845
N,0.00167371183031975,0.882275709717395,0.728488437806546
N,0.00163748376804144,0.884955598149913,0.732310016986743
N,0.00164361173220267,0.883494191771534,0.73092323929429
N,0.00168703498493117,0.8854340892037,0.7286555302955
N,0.00168747899733984,0.880339639225721,0.727053736487804
N,0.00168132891990981,0.881259834820305,0.727712270965205
N,0.00167815917395572,0.883742296527931,0.729129530908513
N,0.00167231256851117,0.882006924394625,0.728877638497814
N,0.0016741378695386,0.883697427565959,0.728990700689516
N,0.00166252705422526,0.883951177054672,0.728707641013064
N,0.00168503016829393,0.881985986052517,0.727777419761411
N,0.001668865492829,0.878138840694816,0.729952144606819
N,0.00166772912636509,0.882743976159694,0.72893739465552
N,0.00168818097772058,0.883975957863875,0.72860740165245
N,0.00164092885691188,0.883852468030461,0.730599395630129
N,0.00165102124224324,0.884277494806293,0.732900721644351
N,0.00165907751627423,0.886446613253641,0.730878810438863
N,0.00165954910672533,0.88625317551842,0.729066608792966
N,0.00166897676730038,0.886308276907703,0.729936627477052
N,0.00168183949315543,0.88497468405124,0.72881400505484
N,0.00166580946154205,0.881391294916362,0.728831827453956
N,0.00166812229937596,0.880682872957495,0.730095329394853
N,0.00166761552487186,0.877947758572221,0.729219045654633
N,0.0016658793538398,0.884498674242166,0.729519271447188
N,0.00167600259146849,0.883642564682199,0.72904407295102
N,0.00168421651273355,0.884004093198032,0.728770830983421
N,0.00166435656019008,0.877082474404941,0.72793730148647
N,0.00167034944210854,0.875390116587863,0.729336995118369
N,0.00168153001095575,0.883693788660712,0.729037928153043
N,0.00167268102992219,0.878552749628389,0.726737475909679
N,0.00165360327365281,0.87870167764287,0.731607030111199
N,0.00169137140476058,0.878123393088397,0.726048826765455
N,0.00167009448386949,0.884732095110424,0.730595449069111
N,0.00168667605974206,0.883269202536639,0.72754845962881
N,0.00164933626152773,0.880220465553638,0.729471430652368
N,0.00167547772089234,0.883520845594376,0.728792918249003
N,0.00166189322496397,0.88291179595489,0.72874997804443
N,0.00167985424899851,0.883371099253548,0.727560550841707
N,0.00167288828656911,0.887229221693751,0.728357693918753
N,0.00169015222440843,0.878337202718354,0.728202437538974
N,0.00168525685614586,0.876922077806105,0.728884592698465
N,0.00169306101730773,0.879610204665369,0.725712881939841
N,0.00166352708595882,0.884269560140473,0.730837233061212
N,0.00167502263679679,0.884855321761191,0.728781338760265
N,0.00165002100144394,0.882618879827814,0.730199030361017
N,0.00166218139611469,0.882317819504973,0.729588310769239
N,0.00166614498387747,0.880966190393195,0.728193466667442
N,0.00167972751628035,0.881230845918132,0.727391246152038
N,0.00167057584042502,0.885247974138349,0.728646805757101
N,0.0016901316808504,0.880830978015018,0.726964001965718
N,0.00166921918391288,0.886796954588394,0.730057867899733
N,0.00167493880313921,0.88476804636612,0.729083377310987
N,0.0016685981450469,0.881107684554401,0.728985743673001
N,0.00165986580972404,0.879845896176826,0.729216646876387
N,0.00167216699056273,0.88225956564178,0.72781700166427
N,0.00167204647673183,0.881049327424373,0.726954270574357
N,0.0016864429700799,0.882394780391534,0.728601431110245
N,0.00166538907114143,0.881805041771803,0.728908602553814
N,0.0016886652374534,0.88080699090423,0.727643261956654
N,0.00166510686220226,0.878791926825202,0.729504671379951
N,0.00167314955494108,0.881485559095324,0.728328576806735
N,0.00166987126879112,0.883603916951071,0.72970640279067
N,0.00167563537928911,0.880915911112811,0.728845261574033
N,0.00167287785517787,0.883691681828726,0.730053912173837
N,0.00168473069334485,0.880154022378206,0.727232350315544
N,0.00170606094244049,0.882308633097818,0.727883852910685
N,0.00167777876278306,0.885596172949287,0.729463866954521
N,0.00167556128162688,0.882322609892747,0.728231068187925
N,0.00166416040847205,0.877036195870693,0.728331374214246
N,0.00168930908852424,0.877918818668492,0.72730044834597
N,0.00168250106706463,0.882937964072538,0.72747363608726
N,0.00167645778271357,0.886719419241456,0.729465438952395
N,0.0016769489443885,0.8838937602527,0.729108564414823
N,0.001700110283314,0.880948900442365,0.727712140544178
N,0.00168394689871975,0.883556119752784,0.727779234171586
N,0.00168022962798867,0.884086214919121,0.727709506290661
N,0.00166142165508806,0.881048910130352,0.728157268280582
N,0.00166266121032178,0.882996500198994,0.729142350766029
N,0.00167098843146628,0.881209831582112,0.728852979444848
N,0.0016926368167245,0.879679198955192,0.728774802942531
N,0.00169748170423685,0.878550598781877,0.726472750647797
N,0.00166517355584601,0.881259671054615,0.73066159207989
N,0.00169386188394506,0.885453457826308,0.726842691276026
N,0.00168359416186346,0.883113410483048,0.72782225401504
N,0.00169212663985926,0.882320939947015,0.727472571646226
N,0.00167190712577448,0.884211081348266,0.728382047520276
N,0.00173523012864996,0.881676837309349,0.724842730347057
N,0.00167556905972871,0.883474385299797,0.7290114628394
N,0.00169491701406458,0.88163105557791,0.726604096811981
N,0.00168113412070161,0.881452118124504,0.728569626225312
N,0.00168439079724337,0.877781265319919,0.729892959644907
N,0.00166150196039383,0.877387925059993,0.727424290652197
N,0.00166968556826614,0.879576409404054,0.729116190308438
N,0.00170154644891364,0.880435956758466,0.726108301794847
N,0.0016754827600997,0.882450459110546,0.729841870744418
N,0.00165732853777407,0.877748945951301,0.728645660196384
N,0.00165966800163871,0.877441450080703,0.728779877260589
N,0.00166332580272829,0.879381477117891,0.730679048324514
N,0.00167661943298048,0.884287530900603,0.728155041573647
N,0.00167662459742092,0.881837590247185,0.730437433220081
N,0.00164380267197209,0.87973789777753,0.732515175806008
N,0.00168809091650476,0.884735346249388,0.728470584774838
N,0.0016746379107649,0.884885529152025,0.730541173995701
N,0.00170652544285316,0.884052423613069,0.725427765842664
N,0.00165336248190588,0.886867478172052,0.731485482158032
N,0.00167933789157998,0.886545769304354,0.728888667313715
N,0.00168178827909441,0.880440225995986,0.728940813631488
N,0.00170564723290593,0.884674100806161,0.725248652429335
N,0.00166578315768583,0.879293951482447,0.730804318335186
N,0.0016715233598194,0.886701351487323,0.728890771742654
N,0.00167834375318153,0.876265991692438,0.728618232987235
N,0.00164398808918609,0.883168807283391,0.730212730465681
N,0.00165507555349228,0.883206441909965,0.729794950021625
N,0.00167989876924694,0.880648260414095,0.727758389296896
N,0.0016581949971518,0.8856641558382,0.729254979076425
N,0.00166607125302405,0.881704223898263,0.73064930808458
N,0.00168439652358969,0.88049719364597,0.727009518431233
N,0.0016731239154118,0.881355974161876,0.729263723079713
N,0.00169627932441033,0.885277880876294,0.728665559955702
N,0.00169677839924639,0.879858646054662,0.728195208455206
N,0.00167637121163586,0.883824101747134,0.729472868458495
N,0.00170800531639607,0.883068082343898,0.726011224020434
N,0.00168238053844379,0.884386472508515,0.728860851754088
N,0.0016921439562644,0.883237701985664,0.729249408777653
N,0.00169859704326935,0.880049591255549,0.728056270566894
N,0.00168916838994633,0.884982823873194,0.729059190492661
N,0.00170782108891,0.888968478214788,0.72783971055183
N,0.00167902284152634,0.883000797445371,0.726644073939156
N,0.00170301684068949,0.884978960732837,0.725856295699971
N,0.00167043088108032,0.881203472544144,0.729260019624033
N,0.0016516504283775,0.888617209412069,0.731774374494665
N,0.00165376781296639,0.879587154754911,0.730653055382859
N,0.0016722049341149,0.882587973784385,0.729106144136615
N,0.00168643013250617,0.883990526014671,0.728450469214073
N,0.0016918861810643,0.884029293237655,0.728046834653389
N,0.00168962226455879,0.882033071484803,0.728183216280632
N,0.00169453804702294,0.882817359018146,0.726717843494082
N,0.00168479892700724,0.889186904656101,0.728594402621659
N,0.00168762328101825,0.88185010013502,0.729534215850536
N,0.00167658820915979,0.879964471769418,0.728426581307694
N,0.00167108238336445,0.882177150597537,0.729283031270553
N,0.00167578644788802,0.886109073670266,0.730584995477609
N,0.00165475484469945,0.885524379469218,0.732303930865334
N,0.00166961780416222,0.881139391829431,0.729655454277037
N,0.00168191452774072,0.882001343340805,0.727873862089533
N,0.00168331228263085,0.877488787904625,0.726574944839305
N,0.00167984685552932,0.883533060386676,0.727467659049564
N,0.00170544603338352,0.882487122709657,0.727431589313475
N,0.00167774902947814,0.883533149242116,0.728228596373859
N,0.00167680004157263,0.884554722992303,0.728894972761006
N,0.00166890628653498,0.885660059835708,0.727306986995476
N,0.00165466239151944,0.876469757188071,0.730795891776914
N,0.00168251547377452,0.878254557197448,0.728432063163952
N,0.00165631527006259,0.886859023864876,0.732059099684852
N,0.00167334263297742,0.884740930037445,0.730178741450791
N,0.00167703646607107,0.876340945234933,0.728545202159817
N,0.00165685957251281,0.881187472753585,0.730921729607604
N,0.00168371302227566,0.88609671862164,0.728324985543313
N,0.00168730451113943,0.879400180092974,0.727334314793183
N,0.00167729622360225,0.881742132494741,0.727837998621587
N,0.0016704812062234,0.882265142392901,0.73076361940057
N,0.00166436597599312,0.888259332073961,0.730788536016655
N,0.00164222484799051,0.879124413402897,0.730081556251316
N,0.00165734215769125,0.884943414657282,0.729976665370483
N,0.00167079511905402,0.88719044407672,0.729488149237921
N,0.00167857408037036,0.88059551105692,0.727835051686633
N,0.00167421660540148,0.878929678898508,0.729384954100775
N,0.00165944984452421,0.879843075472488,0.728511330805723
N,0.00168544656927353,0.877631102347899,0.729047220670783
N,0.00168339147589372,0.880744503112791,0.728298052133995
N,0.00166276286707876,0.882859807593025,0.729382868943415
N,0.00170081902673965,0.878513856087487,0.726768305457336
N,0.00168326145537532,0.880997764146203,0.727935152010176
N,0.00169956726659608,0.882857579417745,0.728011649237381
N,0.00165810786594049,0.882173177855116,0.730073469739576
N,0.0016746609950611,0.885431748452012,0.730473472314745
N,0.00168958694839521,0.882955251585685,0.728613924405026
N,0.00166153674974976,0.883074890551328,0.72914725138816
N,0.00166386533561735,0.878151412734175,0.729486655883076
N,0.00166896949210793,0.88081700697606,0.730216147470801
N,0.00166483848964427,0.882154701066986,0.729592280633507
N,0.0016693191831936,0.880296190833167,0.727948440054773
N,0.00166778638217311,0.880227978363148,0.728638628214627
N,0.00165529764374789,0.884241638904202,0.730112536118847
N,0.00167418078981921,0.873000639551686,0.728758967190411
N,0.00169953569041497,0.884318768081449,0.725394132654505
N,0.00167609199378087,0.880840934696738,0.728083430339238
N,0.00167938158732408,0.888461224599808,0.730203185138772
N,0.00164729517966099,0.884322213889341,0.731767930274135
N,0.00168404449842704,0.883385671788841,0.728051724627647
N,0.00168105557485499,0.881537535978346,0.728063467263875
N,0.00168875225795323,0.883813447897723,0.729131533190993
N,0.00167564424006607,0.878228492015153,0.727845661569385
N,0.00169571257163253,0.882430713231806,0.727320789685555
N,0.00167816201272104,0.877916528107282,0.728458049373739
N,0.00168075032093864,0.881014672751935,0.728699074673304
N,0.00168812440118924,0.8813066695839,0.729353200081502
N,0.00165727278792426,0.879761736110826,0.728962407308425
N,0.00165814145392544,0.879434627105994,0.728078960042324
N,0.00166779827290829,0.884847899996149,0.73013116166546
N,0.00168359200618011,0.879899892383456,0.728747434107266
N,0.00167523570541968,0.876570891512562,0.727365637711518
N,0.00168345203248814,0.877122642745759,0.727035756033586
N,0.00167798958766376,0.88109145638704,0.728685096175449
N,0.0016960207921169,0.88178033780213,0.726807981034297
N,0.00169758117786532,0.881258130783736,0.725716620180579
N,0.00168105674975665,0.885097814234875,0.72712384867928
N,0.00169074744872317,0.883330170598279,0.727302292323931
N,0.00167532344699525,0.882265540529928,0.727734773364463
N,0.00165533958515052,0.879002809649141,0.730414267372931
N,0.0016806237299122,0.878538104494888,0.727457416226063
N,0.00165660356094849,0.883020298627714,0.73111064667122
N,0.00168199234387409,0.883817033562165,0.727212867116934
N,0.00166003131843405,0.877918862271165,0.730406452038445
N,0.00169269185314177,0.878619900388645,0.727116689917404
N,0.00166679029261528,0.879547685974386,0.730708821863549
N,0.00167754548249282,0.876561236487214,0.727477610127916
N,0.00168141327594978,0.88142235701068,0.728044801643493
N,0.0016761667458299,0.880791817943368,0.729106227725459
N,0.00166230584193939,0.87634233027026,0.72995646425501
N,0.00167585755018977,0.887401682735731,0.729529870395094
N,0.00169131443086474,0.879462914641313,0.728436296136499
N,0.00168524273220929,0.885166387394284,0.729679771757632
N,0.00167052806935575,0.878876179816112,0.729731396494567
N,0.00168975179204849,0.887120873468296,0.727733642012331
N,0.00169894038685424,0.882181295192631,0.726819602673608
N,0.00166716455890354,0.879361982339876,0.727856993040584
N,0.00169455965737641,0.8837258550113,0.727192894124641
N,0.00166280468973252,0.887590322125259,0.729537630373876
N,0.00168346340390166,0.878696090923359,0.727775832197499
N,0.00165818800951145,0.884484377558459,0.730839651544802
N,0.0016724817365996,0.877982736014971,0.728022202258154
N,0.00169641014456011,0.87687112977221,0.727534354761562
N,0.00165620713077212,0.88041461669485,0.729382936387731
N,0.00168501673879614,0.877469389405337,0.727796817610573
N,0.00169902664069324,0.886901151721106,0.727013002311843
N,0.00166203835610454,0.882901403513279,0.729546488091013
N,0.00169184681986662,0.884045995104116,0.728247406163562
N,0.00166769632192812,0.885750708587712,0.730617625523495
N,0.00171028781846573,0.880374402251018,0.726871096299207
N,0.00168356415982642,0.882605820402171,0.728760047336834
N,0.0016725162970045,0.879234138731526,0.731126473248404
N,0.00164911436444563,0.879998154706533,0.730258381512756
N,0.00168118796462964,0.88316806718473,0.72960908728907
N,0.00170449727350392,0.87959279510567,0.725663322604826
N,0.00166306894348264,0.882540631531085,0.728979499412914
N,0.00168746173400015,0.882138503009567,0.727995511809847
N,0.00167341445361571,0.879747958522214,0.72846754278545
N,0.00165742181375641,0.881161003735087,0.729417540174772
N,0.00167224312008099,0.879804069342713,0.729315212755633
N,0.00168859441164026,0.878528465391536,0.727386941304149
N,0.00166298545046068,0.880263179157897,0.730746093981684
N,0.00167303526129391,0.883883410056434,0.728016885189508
N,0.00167334695033621,0.884634278089619,0.730485060070415
N,0.00166373872359235,0.883612557243513,0.729989638039869
N,0.00164362334562067,0.878263791876694,0.729968115737584
N,0.00168567101887506,0.882855637285304,0.727505399591997
N,0.00167078799289797,0.88021439640278,0.729647400229033
N,0.00163442088933882,0.882375666150749,0.732057242803583
N,0.00166090751251934,0.880921506984376,0.730757290304296
N,0.00168192918427903,0.88436423655217,0.729909228925352
N,0.00167202752709353,0.88395026207468,0.729040591465343
N,0.0016613336526366,0.8803422481311,0.729767778925811
N,0.00166792772429891,0.881783667513755,0.729100091457115
N,0.00169159112934133,0.883005288410029,0.727977800118411
N,0.00167211197919651,0.884637017383995,0.729239996952716
N,0.00168323325132586,0.878758675101755,0.727821932828939
N,0.00168055574463886,0.884469684020338,0.729187673352342
N,0.00167651748945723,0.87953271095382,0.728658566038145
N,0.00168737327101469,0.886036337000974,0.728838859477485
N,0.00167324304807393,0.879811397023565,0.728272879773182
N,0.00165154017716344,0.881392938598108,0.730415835321787
N,0.00167918389775783,0.881602991377658,0.728751960734379
N,0.00168131106000835,0.882236636537804,0.728094819184265
N,0.00167580571809515,0.884717816857893,0.729303390001168
N,0.00166803358071425,0.883960144942529,0.729547879858533
N,0.00168386388811817,0.885740022545016,0.727369125900352
N,0.00166970247543644,0.879366969294483,0.729076575152637
N,0.00167186201192348,0.882549029120101,0.728349959593599
N,0.00167383773879534,0.884341935952067,0.729655128822585
N,0.0016852686302453,0.883153893037697,0.72759716775745
N,0.00169293259393124,0.885673757546494,0.727582173859545
N,0.00167354115875295,0.884112314884171,0.7286333642714
N,0.00169719806227805,0.880361297335296,0.726576707386108
N,0.00166315634682673,0.8788669118977,0.728600731421406
N,0.00169190404574727,0.884046668329316,0.728409716429652
N,0.00169461337385829,0.885738920254588,0.728341034006199
N,0.00167144456267928,0.883264714305236,0.7291777964242
N,0.00168211003779809,0.879025039198341,0.726180438543262
N,0.00167525681455871,0.875881844637603,0.72813035554001
N,0.00167737792357275,0.882465946774096,0.727803858619509
N,0.00167523343665943,0.887996131163073,0.730254326547851
N,0.00168128889879817,0.884147357444729,0.730063887220296
N,0.00169469712490218,0.882077935651424,0.729685547173408
N,0.0016712014560779,0.883952828132245,0.730716287537465
N,0.00167798416977022,0.885570934180996,0.72985948361418
N,0.0016590940365868,0.879791723566705,0.727965149957818
N,0.00170641592042713,0.881310888792521,0.727317250766211
N,0.00168568951783856,0.875745093263665,0.728902124016632
N,0.00167437934906908,0.879902224064483,0.729066951672711
N,0.00163951968410031,0.87921385141628,0.731635932354747
N,0.00168896706517638,0.880446540866179,0.728514683099377
N,0.00170341169704762,0.884036341089615,0.727036106170021
N,0.00168813576790389,0.882861457146572,0.726529849444507
N,0.00168973834921332,0.883261317330627,0.728559090590013
N,0.00166168618866854,0.88095857222409,0.730264435368649
N,0.00167242893550259,0.873792657581024,0.729541126566428
N,0.00169530641376702,0.881719133810056,0.728028813313376
N,0.00168248833188555,0.882269165943506,0.726649965496221
N,0.00168189395780697,0.880134297686357,0.727437961659031
N,0.00166209263880151,0.880305710798829,0.728886189280801
N,0.00167220062125345,0.882369300591557,0.728851667010118
N,0.00165319700219612,0.880976718707944,0.730459051216583
N,0.00168825524202722,0.888466956914956,0.728125968967565
N,0.00168037605613545,0.878816973700378,0.728617712731721
N,0.00169977643741991,0.881509404795019,0.726833773521857
N,0.00165822904147134,0.881821367635556,0.730202998751251
N,0.00166469754257144,0.882242589698188,0.730134797954083
N,0.00166076805666333,0.885334776219182,0.730363068039474
N,0.00166671409693344,0.879282333635852,0.729648253760031
N,0.00169951644343716,0.877727274760417,0.726298664728209
N,0.0017017216898204,0.882676483869903,0.725919588577902
N,0.00167504727819226,0.8807378264915,0.728972041183156
N,0.0016663061336899,0.880062510043911,0.728838143712108
N,0.00166582390638589,0.880451839554072,0.728755863902395
N,0.00167932131328029,0.879402764569516,0.72734980256162
N,0.00166279986174835,0.879986031044208,0.728923768394918
N,0.00168954390962577,0.880245171454084,0.727976331995749
N,0.00165698186908244,0.886481715227644,0.729346247434312
N,0.00165919434604324,0.883189454726999,0.729037568308543
N,0.00167864389695085,0.881244055477671,0.728552565500452
N,0.00167035773632864,0.885034346470214,0.729198922387081
N,0.001672233545056,0.886406551329244,0.729685051480482
N,0.00168257709180902,0.880618014149243,0.728070070567049
N,0.0016850178661363,0.886635304357342,0.72736358640816
N,0.00166195718638855,0.886076513030558,0.731540811003324
N,0.00168069442085559,0.884969354572569,0.727806768484149
N,0.00166854126174754,0.881241856484395,0.729234025694691
N,0.00166986613349177,0.883140694894302,0.72822549652675
N,0.0016678150021698,0.885070658684559,0.728940965422484
N,0.0016616837557205,0.878983927018679,0.730634410762856
N,0.00168316207069078,0.885256266907632,0.727736267733648
N,0.00166941161262408,0.884141117775913,0.729723702671582
N,0.00166136101194474,0.877312532773756,0.72777231380432
N,0.00166312700559175,0.883244752240531,0.729644106911781
N,0.00168755308054079,0.884788667015695,0.728744650107967
N,0.0016998380845579,0.882954669933126,0.727943576390576
N,0.00170489954539885,0.883683016077636,0.728544101761979
N,0.0016813342988399,0.880555006060623,0.726845762615392
N,0.00170397774891213,0.878398315447654,0.725206342585371
N,0.00168566890297805,0.87848912438231,0.729172054904214
N,0.00170040815028891,0.882951105563375,0.726752305493361
N,0.00168508407178513,0.884711843122352,0.728763386655911
N,0.00167916728526665,0.879257796857815,0.728983005528565
N,0.0016350594553704,0.879464086864576,0.730669369262835
N,0.00167020217559513,0.879187292575758,0.728360740218327
N,0.00167269688596657,0.881598500004231,0.729020582259927
N,0.00167253750606983,0.877756422041083,0.728834110419628
N,0.00168497720632456,0.880996986814918,0.728072105731834
N,0.00166485569205877,0.882965483697147,0.730410630427962
N,0.0016640382483007,0.877313960243964,0.729282871089628
N,0.00167043061807751,0.880197885203492,0.728585154245864
N,0.00168346723200274,0.881049351998597,0.726753614098559
N,0.00169789980316423,0.877588385432752,0.72581860747119
N,0.00168857521798361,0.88284834622976,0.728130197177319
N,0.00165409929065174,0.884040199109837,0.730090178998082
N,0.00168176732527108,0.881828772555452,0.728792579998427
N,0.00166916236666515,0.877428422696856,0.72887144309095
N,0.00166680401143683,0.879051062827762,0.730228052319239
N,0.00167134400208912,0.885102696448201,0.728771511109075
N,0.00167211386654827,0.878767417364554,0.729366881243245
N,0.0016904323388714,0.883531634686699,0.727790144375288
N,0.0016711866716659,0.883542854786872,0.727913562249567
N,0.00166962597784846,0.878072694987615,0.728091452622618
N,0.00168675680156071,0.879355237094771,0.729158907541405
N,0.00165289526174842,0.882971235106421,0.730647187792467
N,0.00165155281540785,0.887508347301066,0.730215050401801
N,0.00165038509234297,0.88567736902655,0.730677949144826
N,0.00169062944678571,0.88139070618414,0.729089812500084
N,0.0017021599584996,0.882068036538856,0.727034748783873
N,0.00167499340013254,0.879399856533153,0.728474358194303
N,0.00168933300552071,0.879873851905326,0.727090247095728
